Cycle ID	Cap_Chg(mAh)	Cap_DChg(mAh)	RCap_Chg(mAh/g)	RCap_DChg(mAh/g)	Efficiency(%)	Engy_Chg(mWh)	Engy_DChg(mWh)	Mid-value Voltage(mV)	CC_Chg_Cap(mAh)	CC_Chg_Rat(%)	Platform_Cap(mAh)	Platform_RCap(mAh/g)	Platform_Efficiency(%)	Platform_Time	Capacitance_Chg(F)	Capacitance_DChg(F)	rd(mO)	REngy_Chg(mWh/g)	REngy_DChg(mWh/g)	Energy Efficiency(%)	
	Step ID	Step Type	Step Time(H:M:S:ms)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Capacitance_Chg(F)	Start Vol(mV)	End Vol(mV)	Start Temperature(?)	End Temperature(?)	
		Record ID	Time(H:M:S:ms)	Vol(mV)	Cur(mA)	Temperature(?)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Realtime	
		15225	13:19:00:000	1188.3	-0.011	0.0	0.144	143.954	0.228	228.2	2021-07-28 18:00:40	
		15226	13:19:20:000	1188.3	-0.011	0.0	0.144	144.014	0.228	228.3	2021-07-28 18:01:00	
		15227	13:19:40:000	1187.9	-0.011	0.0	0.144	144.074	0.228	228.4	2021-07-28 18:01:20	
		15228	13:20:00:000	1187.6	-0.011	0.0	0.144	144.134	0.228	228.4	2021-07-28 18:01:40	
		15229	13:20:20:000	1187.6	-0.011	0.0	0.144	144.194	0.229	228.5	2021-07-28 18:02:00	
		15230	13:20:40:000	1187.6	-0.011	0.0	0.144	144.253	0.229	228.6	2021-07-28 18:02:20	
		15231	13:21:00:000	1187.3	-0.011	0.0	0.144	144.314	0.229	228.6	2021-07-28 18:02:40	
		15232	13:21:20:000	1187.3	-0.011	0.0	0.144	144.373	0.229	228.7	2021-07-28 18:03:00	
		15233	13:21:40:000	1187.3	-0.011	0.0	0.144	144.433	0.229	228.8	2021-07-28 18:03:20	
		15234	13:22:00:000	1187.0	-0.011	0.0	0.144	144.494	0.229	228.9	2021-07-28 18:03:40	
		15235	13:22:20:000	1187.0	-0.011	0.0	0.145	144.554	0.229	228.9	2021-07-28 18:04:00	
		15236	13:22:40:000	1187.0	-0.010	0.0	0.145	144.614	0.229	229.0	2021-07-28 18:04:20	
		15237	13:23:00:000	1186.7	-0.011	0.0	0.145	144.674	0.229	229.1	2021-07-28 18:04:40	
		15238	13:23:20:000	1186.4	-0.011	0.0	0.145	144.734	0.229	229.1	2021-07-28 18:05:00	
		15239	13:23:40:000	1186.4	-0.011	0.0	0.145	144.795	0.229	229.2	2021-07-28 18:05:20	
		15240	13:24:00:000	1186.1	-0.011	0.0	0.145	144.856	0.229	229.3	2021-07-28 18:05:40	
		15241	13:24:20:000	1186.1	-0.011	0.0	0.145	144.917	0.229	229.4	2021-07-28 18:06:00	
		15242	13:24:40:000	1186.1	-0.011	0.0	0.145	144.977	0.229	229.4	2021-07-28 18:06:20	
		15243	13:25:00:000	1185.8	-0.011	0.0	0.145	145.038	0.230	229.5	2021-07-28 18:06:40	
		15244	13:25:20:000	1185.8	-0.011	0.0	0.145	145.099	0.230	229.6	2021-07-28 18:07:00	
		15245	13:25:40:000	1185.8	-0.010	0.0	0.145	145.160	0.230	229.6	2021-07-28 18:07:20	
		15246	13:26:00:000	1185.5	-0.011	0.0	0.145	145.221	0.230	229.7	2021-07-28 18:07:40	
		15247	13:26:20:000	1185.5	-0.011	0.0	0.145	145.281	0.230	229.8	2021-07-28 18:08:00	
		15248	13:26:40:000	1185.2	-0.011	0.0	0.145	145.342	0.230	229.9	2021-07-28 18:08:20	
		15249	13:27:00:000	1185.2	-0.011	0.0	0.145	145.402	0.230	229.9	2021-07-28 18:08:40	
		15250	13:27:20:000	1185.2	-0.011	0.0	0.145	145.462	0.230	230.0	2021-07-28 18:09:00	
		15251	13:27:40:000	1184.5	-0.011	0.0	0.146	145.523	0.230	230.1	2021-07-28 18:09:20	
		15252	13:28:00:000	1184.5	-0.011	0.0	0.146	145.584	0.230	230.1	2021-07-28 18:09:40	
		15253	13:28:20:000	1184.2	-0.011	0.0	0.146	145.644	0.230	230.2	2021-07-28 18:10:00	
		15254	13:28:40:000	1184.2	-0.011	0.0	0.146	145.705	0.230	230.3	2021-07-28 18:10:20	
		15255	13:29:00:000	1183.9	-0.011	0.0	0.146	145.766	0.230	230.4	2021-07-28 18:10:40	
		15256	13:29:20:000	1183.9	-0.011	0.0	0.146	145.827	0.230	230.4	2021-07-28 18:11:00	
		15257	13:29:40:000	1183.9	-0.011	0.0	0.146	145.887	0.231	230.5	2021-07-28 18:11:20	
		15258	13:30:00:000	1183.6	-0.011	0.0	0.146	145.948	0.231	230.6	2021-07-28 18:11:40	
		15259	13:30:20:000	1183.6	-0.011	0.0	0.146	146.009	0.231	230.7	2021-07-28 18:12:00	
		15260	13:30:40:000	1183.3	-0.011	0.0	0.146	146.070	0.231	230.7	2021-07-28 18:12:20	
		15261	13:31:00:000	1183.3	-0.011	0.0	0.146	146.131	0.231	230.8	2021-07-28 18:12:40	
		15262	13:31:20:000	1183.3	-0.011	0.0	0.146	146.192	0.231	230.9	2021-07-28 18:13:00	
		15263	13:31:40:000	1183.0	-0.011	0.0	0.146	146.253	0.231	230.9	2021-07-28 18:13:20	
		15264	13:32:00:000	1183.0	-0.011	0.0	0.146	146.314	0.231	231.0	2021-07-28 18:13:40	
		15265	13:32:20:000	1182.7	-0.011	0.0	0.146	146.375	0.231	231.1	2021-07-28 18:14:00	
		15266	13:32:40:000	1182.7	-0.011	0.0	0.146	146.435	0.231	231.2	2021-07-28 18:14:20	
		15267	13:33:00:000	1182.4	-0.011	0.0	0.146	146.496	0.231	231.2	2021-07-28 18:14:40	
		15268	13:33:20:000	1182.4	-0.011	0.0	0.147	146.557	0.231	231.3	2021-07-28 18:15:00	
		15269	13:33:40:000	1182.4	-0.011	0.0	0.147	146.619	0.231	231.4	2021-07-28 18:15:20	
		15270	13:34:00:000	1182.1	-0.011	0.0	0.147	146.680	0.231	231.4	2021-07-28 18:15:40	
		15271	13:34:20:000	1182.1	-0.011	0.0	0.147	146.740	0.232	231.5	2021-07-28 18:16:00	
		15272	13:34:40:000	1181.7	-0.011	0.0	0.147	146.801	0.232	231.6	2021-07-28 18:16:20	
		15273	13:35:00:000	1181.7	-0.011	0.0	0.147	146.862	0.232	231.7	2021-07-28 18:16:40	
		15274	13:35:20:000	1181.7	-0.011	0.0	0.147	146.923	0.232	231.7	2021-07-28 18:17:00	
		15275	13:35:40:000	1181.4	-0.011	0.0	0.147	146.983	0.232	231.8	2021-07-28 18:17:20	
		15276	13:36:00:000	1181.4	-0.011	0.0	0.147	147.044	0.232	231.9	2021-07-28 18:17:40	
		15277	13:36:20:000	1181.1	-0.011	0.0	0.147	147.105	0.232	231.9	2021-07-28 18:18:00	
		15278	13:36:40:000	1181.1	-0.011	0.0	0.147	147.166	0.232	232.0	2021-07-28 18:18:20	
		15279	13:37:00:000	1181.1	-0.011	0.0	0.147	147.226	0.232	232.1	2021-07-28 18:18:40	
		15280	13:37:20:000	1180.8	-0.010	0.0	0.147	147.287	0.232	232.2	2021-07-28 18:19:00	
		15281	13:37:40:000	1180.8	-0.011	0.0	0.147	147.347	0.232	232.2	2021-07-28 18:19:20	
		15282	13:38:00:000	1180.5	-0.011	0.0	0.147	147.408	0.232	232.3	2021-07-28 18:19:40	
		15283	13:38:20:000	1180.5	-0.011	0.0	0.147	147.469	0.232	232.4	2021-07-28 18:20:00	
		15284	13:38:40:000	1180.5	-0.011	0.0	0.148	147.529	0.232	232.4	2021-07-28 18:20:20	
		15285	13:39:00:000	1180.2	-0.011	0.0	0.148	147.590	0.233	232.5	2021-07-28 18:20:40	
		15286	13:39:20:000	1180.2	-0.011	0.0	0.148	147.650	0.233	232.6	2021-07-28 18:21:00	
		15287	13:39:40:000	1179.9	-0.011	0.0	0.148	147.711	0.233	232.7	2021-07-28 18:21:20	
		15288	13:40:00:000	1179.9	-0.011	0.0	0.148	147.772	0.233	232.7	2021-07-28 18:21:40	
		15289	13:40:20:000	1179.6	-0.011	0.0	0.148	147.831	0.233	232.8	2021-07-28 18:22:00	
		15290	13:40:40:000	1179.6	-0.011	0.0	0.148	147.891	0.233	232.9	2021-07-28 18:22:20	
		15291	13:41:00:000	1179.6	-0.011	0.0	0.148	147.951	0.233	232.9	2021-07-28 18:22:40	
		15292	13:41:20:000	1179.3	-0.011	0.0	0.148	148.012	0.233	233.0	2021-07-28 18:23:00	
		15293	13:41:40:000	1179.3	-0.011	0.0	0.148	148.072	0.233	233.1	2021-07-28 18:23:20	
		15294	13:42:00:000	1179.0	-0.011	0.0	0.148	148.132	0.233	233.2	2021-07-28 18:23:40	
		15295	13:42:20:000	1179.0	-0.011	0.0	0.148	148.193	0.233	233.2	2021-07-28 18:24:00	
		15296	13:42:40:000	1179.0	-0.011	0.0	0.148	148.252	0.233	233.3	2021-07-28 18:24:20	
		15297	13:43:00:000	1178.6	-0.011	0.0	0.148	148.312	0.233	233.4	2021-07-28 18:24:40	
		15298	13:43:20:000	1178.3	-0.011	0.0	0.148	148.372	0.233	233.4	2021-07-28 18:25:00	
		15299	13:43:40:000	1178.3	-0.011	0.0	0.148	148.433	0.234	233.5	2021-07-28 18:25:20	
		15300	13:44:00:000	1178.3	-0.011	0.0	0.148	148.492	0.234	233.6	2021-07-28 18:25:40	
		15301	13:44:20:000	1178.0	-0.011	0.0	0.149	148.550	0.234	233.7	2021-07-28 18:26:00	
		15302	13:44:40:000	1178.0	-0.010	0.0	0.149	148.608	0.234	233.7	2021-07-28 18:26:20	
		15303	13:45:00:000	1177.7	-0.011	0.0	0.149	148.668	0.234	233.8	2021-07-28 18:26:40	
		15304	13:45:20:000	1177.7	-0.010	0.0	0.149	148.727	0.234	233.9	2021-07-28 18:27:00	
		15305	13:45:40:000	1177.7	-0.011	0.0	0.149	148.786	0.234	233.9	2021-07-28 18:27:20	
		15306	13:46:00:000	1177.4	-0.010	0.0	0.149	148.846	0.234	234.0	2021-07-28 18:27:40	
		15307	13:46:20:000	1177.4	-0.011	0.0	0.149	148.906	0.234	234.1	2021-07-28 18:28:00	
		15308	13:46:40:000	1177.1	-0.011	0.0	0.149	148.965	0.234	234.2	2021-07-28 18:28:20	
		15309	13:47:00:000	1177.1	-0.011	0.0	0.149	149.026	0.234	234.2	2021-07-28 18:28:40	
		15310	13:47:20:000	1177.1	-0.010	0.0	0.149	149.085	0.234	234.3	2021-07-28 18:29:00	
		15311	13:47:40:000	1176.8	-0.011	0.0	0.149	149.145	0.234	234.4	2021-07-28 18:29:20	
		15312	13:48:00:000	1176.8	-0.011	0.0	0.149	149.205	0.234	234.4	2021-07-28 18:29:40	
		15313	13:48:20:000	1176.5	-0.011	0.0	0.149	149.264	0.235	234.5	2021-07-28 18:30:00	
		15314	13:48:40:000	1176.5	-0.010	0.0	0.149	149.324	0.235	234.6	2021-07-28 18:30:20	
		15315	13:49:00:000	1176.5	-0.011	0.0	0.149	149.382	0.235	234.6	2021-07-28 18:30:40	
		15316	13:49:20:000	1176.2	-0.011	0.0	0.149	149.441	0.235	234.7	2021-07-28 18:31:00	
		15317	13:49:40:000	1176.2	-0.011	0.0	0.150	149.502	0.235	234.8	2021-07-28 18:31:20	
		15318	13:50:00:000	1175.9	-0.011	0.0	0.150	149.563	0.235	234.9	2021-07-28 18:31:40	
		15319	13:50:20:000	1175.9	-0.011	0.0	0.150	149.624	0.235	234.9	2021-07-28 18:32:00	
		15320	13:50:40:000	1175.9	-0.011	0.0	0.150	149.684	0.235	235.0	2021-07-28 18:32:20	
		15321	13:51:00:000	1175.5	-0.011	0.0	0.150	149.744	0.235	235.1	2021-07-28 18:32:40	
		15322	13:51:20:000	1175.5	-0.010	0.0	0.150	149.804	0.235	235.1	2021-07-28 18:33:00	
		15323	13:51:40:000	1175.2	-0.010	0.0	0.150	149.864	0.235	235.2	2021-07-28 18:33:20	
		15324	13:52:00:000	1175.2	-0.011	0.0	0.150	149.923	0.235	235.3	2021-07-28 18:33:40	
		15325	13:52:20:000	1175.2	-0.010	0.0	0.150	149.982	0.235	235.4	2021-07-28 18:34:00	
		15326	13:52:40:000	1174.9	-0.011	0.0	0.150	150.041	0.235	235.4	2021-07-28 18:34:20	
		15327	13:53:00:000	1174.9	-0.011	0.0	0.150	150.099	0.235	235.5	2021-07-28 18:34:40	
		15328	13:53:20:000	1174.6	-0.010	0.0	0.150	150.159	0.236	235.6	2021-07-28 18:35:00	
		15329	13:53:40:000	1174.6	-0.011	0.0	0.150	150.219	0.236	235.6	2021-07-28 18:35:20	
		15330	13:54:00:000	1174.3	-0.011	0.0	0.150	150.277	0.236	235.7	2021-07-28 18:35:40	
		15331	13:54:20:000	1174.3	-0.011	0.0	0.150	150.336	0.236	235.8	2021-07-28 18:36:00	
		15332	13:54:40:000	1174.3	-0.010	0.0	0.150	150.394	0.236	235.8	2021-07-28 18:36:20	
		15333	13:55:00:000	1174.0	-0.011	0.0	0.150	150.453	0.236	235.9	2021-07-28 18:36:40	
		15334	13:55:20:000	1174.0	-0.010	0.0	0.151	150.510	0.236	236.0	2021-07-28 18:37:00	
		15335	13:55:40:000	1173.7	-0.010	0.0	0.151	150.568	0.236	236.1	2021-07-28 18:37:20	
		15336	13:56:00:000	1173.7	-0.011	0.0	0.151	150.626	0.236	236.1	2021-07-28 18:37:40	
		15337	13:56:20:000	1173.4	-0.010	0.0	0.151	150.684	0.236	236.2	2021-07-28 18:38:00	
		15338	13:56:40:000	1173.4	-0.011	0.0	0.151	150.743	0.236	236.3	2021-07-28 18:38:20	
		15339	13:57:00:000	1173.4	-0.011	0.0	0.151	150.802	0.236	236.3	2021-07-28 18:38:40	
		15340	13:57:20:000	1173.1	-0.011	0.0	0.151	150.862	0.236	236.4	2021-07-28 18:39:00	
		15341	13:57:40:000	1173.1	-0.011	0.0	0.151	150.920	0.236	236.5	2021-07-28 18:39:20	
		15342	13:58:00:000	1173.1	-0.011	0.0	0.151	150.980	0.237	236.5	2021-07-28 18:39:40	
		15343	13:58:20:000	1172.8	-0.011	0.0	0.151	151.040	0.237	236.6	2021-07-28 18:40:00	
		15344	13:58:40:000	1172.8	-0.010	0.0	0.151	151.099	0.237	236.7	2021-07-28 18:40:20	
		15345	13:59:00:000	1172.4	-0.011	0.0	0.151	151.160	0.237	236.8	2021-07-28 18:40:40	
		15346	13:59:20:000	1172.4	-0.011	0.0	0.151	151.221	0.237	236.8	2021-07-28 18:41:00	
		15347	13:59:40:000	1172.1	-0.011	0.0	0.151	151.281	0.237	236.9	2021-07-28 18:41:20	
		15348	14:00:00:000	1172.1	-0.011	0.0	0.151	151.342	0.237	237.0	2021-07-28 18:41:40	
		15349	14:00:20:000	1172.1	-0.011	0.0	0.151	151.402	0.237	237.0	2021-07-28 18:42:00	
		15350	14:00:40:000	1171.8	-0.011	0.0	0.151	151.463	0.237	237.1	2021-07-28 18:42:20	
		15351	14:01:00:000	1171.8	-0.011	0.0	0.152	151.523	0.237	237.2	2021-07-28 18:42:40	
		15352	14:01:20:000	1171.5	-0.011	0.0	0.152	151.584	0.237	237.3	2021-07-28 18:43:00	
		15353	14:01:40:000	1171.5	-0.011	0.0	0.152	151.643	0.237	237.3	2021-07-28 18:43:20	
		15354	14:02:00:000	1171.2	-0.011	0.0	0.152	151.703	0.237	237.4	2021-07-28 18:43:40	
		15355	14:02:20:000	1171.2	-0.011	0.0	0.152	151.763	0.237	237.5	2021-07-28 18:44:00	
		15356	14:02:40:000	1171.2	-0.011	0.0	0.152	151.823	0.238	237.5	2021-07-28 18:44:20	
		15357	14:03:00:000	1170.9	-0.011	0.0	0.152	151.884	0.238	237.6	2021-07-28 18:44:40	
		15358	14:03:20:000	1170.9	-0.011	0.0	0.152	151.943	0.238	237.7	2021-07-28 18:45:00	
		15359	14:03:40:000	1170.9	-0.010	0.0	0.152	152.004	0.238	237.8	2021-07-28 18:45:20	
		15360	14:04:00:000	1170.6	-0.011	0.0	0.152	152.064	0.238	237.8	2021-07-28 18:45:40	
		15361	14:04:20:000	1170.6	-0.011	0.0	0.152	152.125	0.238	237.9	2021-07-28 18:46:00	
		15362	14:04:40:000	1170.3	-0.011	0.0	0.152	152.185	0.238	238.0	2021-07-28 18:46:20	
		15363	14:05:00:000	1170.3	-0.011	0.0	0.152	152.245	0.238	238.0	2021-07-28 18:46:40	
		15364	14:05:20:000	1170.0	-0.011	0.0	0.152	152.305	0.238	238.1	2021-07-28 18:47:00	
		15365	14:05:40:000	1170.0	-0.011	0.0	0.152	152.365	0.238	238.2	2021-07-28 18:47:20	
		15366	14:06:00:000	1169.7	-0.011	0.0	0.152	152.426	0.238	238.3	2021-07-28 18:47:40	
		15367	14:06:20:000	1169.7	-0.011	0.0	0.152	152.487	0.238	238.3	2021-07-28 18:48:00	
		15368	14:06:40:000	1169.7	-0.011	0.0	0.153	152.547	0.238	238.4	2021-07-28 18:48:20	
		15369	14:07:00:000	1169.3	-0.011	0.0	0.153	152.608	0.238	238.5	2021-07-28 18:48:40	
		15370	14:07:20:000	1169.3	-0.011	0.0	0.153	152.669	0.239	238.5	2021-07-28 18:49:00	
		15371	14:07:40:000	1169.3	-0.011	0.0	0.153	152.729	0.239	238.6	2021-07-28 18:49:20	
		15372	14:08:00:000	1169.0	-0.011	0.0	0.153	152.791	0.239	238.7	2021-07-28 18:49:40	
		15373	14:08:20:000	1169.0	-0.011	0.0	0.153	152.851	0.239	238.8	2021-07-28 18:50:00	
		15374	14:08:40:000	1168.7	-0.011	0.0	0.153	152.911	0.239	238.8	2021-07-28 18:50:20	
		15375	14:09:00:000	1168.7	-0.011	0.0	0.153	152.972	0.239	238.9	2021-07-28 18:50:40	
		15376	14:09:20:000	1168.4	-0.011	0.0	0.153	153.031	0.239	239.0	2021-07-28 18:51:00	
		15377	14:09:40:000	1168.4	-0.011	0.0	0.153	153.092	0.239	239.0	2021-07-28 18:51:20	
		15378	14:10:00:000	1168.4	-0.011	0.0	0.153	153.152	0.239	239.1	2021-07-28 18:51:40	
		15379	14:10:20:000	1168.1	-0.011	0.0	0.153	153.213	0.239	239.2	2021-07-28 18:52:00	
		15380	14:10:40:000	1168.1	-0.010	0.0	0.153	153.274	0.239	239.3	2021-07-28 18:52:20	
		15381	14:11:00:000	1167.8	-0.011	0.0	0.153	153.334	0.239	239.3	2021-07-28 18:52:40	
		15382	14:11:20:000	1167.8	-0.011	0.0	0.153	153.395	0.239	239.4	2021-07-28 18:53:00	
		15383	14:11:40:000	1167.8	-0.011	0.0	0.153	153.456	0.239	239.5	2021-07-28 18:53:20	
		15384	14:12:00:000	1167.5	-0.011	0.0	0.154	153.518	0.240	239.5	2021-07-28 18:53:40	
		15385	14:12:20:000	1167.5	-0.011	0.0	0.154	153.579	0.240	239.6	2021-07-28 18:54:00	
		15386	14:12:40:000	1167.2	-0.011	0.0	0.154	153.640	0.240	239.7	2021-07-28 18:54:20	
		15387	14:13:00:000	1167.2	-0.011	0.0	0.154	153.701	0.240	239.8	2021-07-28 18:54:40	
		15388	14:13:20:000	1166.9	-0.011	0.0	0.154	153.762	0.240	239.8	2021-07-28 18:55:00	
		15389	14:13:40:000	1166.9	-0.011	0.0	0.154	153.823	0.240	239.9	2021-07-28 18:55:20	
		15390	14:14:00:000	1166.6	-0.011	0.0	0.154	153.884	0.240	240.0	2021-07-28 18:55:40	
		15391	14:14:20:000	1166.6	-0.011	0.0	0.154	153.945	0.240	240.1	2021-07-28 18:56:00	
		15392	14:14:40:000	1166.6	-0.011	0.0	0.154	154.006	0.240	240.1	2021-07-28 18:56:20	
		15393	14:15:00:000	1166.2	-0.011	0.0	0.154	154.068	0.240	240.2	2021-07-28 18:56:40	
		15394	14:15:20:000	1166.2	-0.011	0.0	0.154	154.129	0.240	240.3	2021-07-28 18:57:00	
		15395	14:15:40:000	1166.2	-0.011	0.0	0.154	154.190	0.240	240.3	2021-07-28 18:57:20	
		15396	14:16:00:000	1165.9	-0.011	0.0	0.154	154.251	0.240	240.4	2021-07-28 18:57:40	
		15397	14:16:20:000	1165.9	-0.011	0.0	0.154	154.312	0.240	240.5	2021-07-28 18:58:00	
		15398	14:16:40:000	1165.6	-0.011	0.0	0.154	154.373	0.241	240.6	2021-07-28 18:58:20	
		15399	14:17:00:000	1165.6	-0.011	0.0	0.154	154.434	0.241	240.6	2021-07-28 18:58:40	
		15400	14:17:20:000	1165.3	-0.011	0.0	0.154	154.495	0.241	240.7	2021-07-28 18:59:00	
		15401	14:17:40:000	1165.3	-0.011	0.0	0.155	154.556	0.241	240.8	2021-07-28 18:59:20	
		15402	14:18:00:000	1165.0	-0.011	0.0	0.155	154.618	0.241	240.8	2021-07-28 18:59:40	
		15403	14:18:20:000	1165.0	-0.011	0.0	0.155	154.679	0.241	240.9	2021-07-28 19:00:00	
		15404	14:18:40:000	1165.0	-0.011	0.0	0.155	154.740	0.241	241.0	2021-07-28 19:00:20	
		15405	14:19:00:000	1164.7	-0.011	0.0	0.155	154.801	0.241	241.1	2021-07-28 19:00:40	
		15406	14:19:20:000	1164.7	-0.011	0.0	0.155	154.862	0.241	241.1	2021-07-28 19:01:00	
		15407	14:19:40:000	1164.7	-0.011	0.0	0.155	154.923	0.241	241.2	2021-07-28 19:01:20	
		15408	14:20:00:000	1164.4	-0.011	0.0	0.155	154.984	0.241	241.3	2021-07-28 19:01:40	
		15409	14:20:20:000	1164.4	-0.011	0.0	0.155	155.045	0.241	241.3	2021-07-28 19:02:00	
		15410	14:20:40:000	1164.1	-0.011	0.0	0.155	155.106	0.241	241.4	2021-07-28 19:02:20	
		15411	14:21:00:000	1164.1	-0.011	0.0	0.155	155.167	0.241	241.5	2021-07-28 19:02:40	
		15412	14:21:20:000	1163.8	-0.011	0.0	0.155	155.229	0.242	241.6	2021-07-28 19:03:00	
		15413	14:21:40:000	1163.8	-0.011	0.0	0.155	155.290	0.242	241.6	2021-07-28 19:03:20	
		15414	14:22:00:000	1163.5	-0.011	0.0	0.155	155.351	0.242	241.7	2021-07-28 19:03:40	
		15415	14:22:20:000	1163.5	-0.011	0.0	0.155	155.412	0.242	241.8	2021-07-28 19:04:00	
		15416	14:22:40:000	1163.5	-0.011	0.0	0.155	155.473	0.242	241.9	2021-07-28 19:04:20	
		15417	14:23:00:000	1163.5	-0.011	0.0	0.156	155.534	0.242	241.9	2021-07-28 19:04:40	
		15418	14:23:20:000	1163.1	-0.011	0.0	0.156	155.595	0.242	242.0	2021-07-28 19:05:00	
		15419	14:23:40:000	1162.8	-0.011	0.0	0.156	155.656	0.242	242.1	2021-07-28 19:05:20	
		15420	14:24:00:000	1162.8	-0.011	0.0	0.156	155.717	0.242	242.1	2021-07-28 19:05:40	
		15421	14:24:20:000	1162.8	-0.011	0.0	0.156	155.779	0.242	242.2	2021-07-28 19:06:00	
		15422	14:24:40:000	1162.5	-0.011	0.0	0.156	155.840	0.242	242.3	2021-07-28 19:06:20	
		15423	14:25:00:000	1162.5	-0.011	0.0	0.156	155.901	0.242	242.4	2021-07-28 19:06:40	
		15424	14:25:20:000	1162.2	-0.011	0.0	0.156	155.962	0.242	242.4	2021-07-28 19:07:00	
		15425	14:25:40:000	1162.2	-0.011	0.0	0.156	156.023	0.243	242.5	2021-07-28 19:07:20	
		15426	14:26:00:000	1162.2	-0.011	0.0	0.156	156.084	0.243	242.6	2021-07-28 19:07:40	
		15427	14:26:20:000	1161.9	-0.011	0.0	0.156	156.145	0.243	242.6	2021-07-28 19:08:00	
		15428	14:26:40:000	1161.9	-0.011	0.0	0.156	156.206	0.243	242.7	2021-07-28 19:08:20	
		15429	14:27:00:000	1161.6	-0.011	0.0	0.156	156.268	0.243	242.8	2021-07-28 19:08:40	
		15430	14:27:20:000	1161.6	-0.011	0.0	0.156	156.329	0.243	242.9	2021-07-28 19:09:00	
		15431	14:27:40:000	1161.6	-0.011	0.0	0.156	156.390	0.243	242.9	2021-07-28 19:09:20	
		15432	14:28:00:000	1161.3	-0.011	0.0	0.156	156.451	0.243	243.0	2021-07-28 19:09:40	
		15433	14:28:20:000	1161.3	-0.011	0.0	0.157	156.512	0.243	243.1	2021-07-28 19:10:00	
		15434	14:28:40:000	1161.3	-0.011	0.0	0.157	156.573	0.243	243.2	2021-07-28 19:10:20	
		15435	14:29:00:000	1161.0	-0.011	0.0	0.157	156.634	0.243	243.2	2021-07-28 19:10:40	
		15436	14:29:20:000	1160.7	-0.011	0.0	0.157	156.695	0.243	243.3	2021-07-28 19:11:00	
		15437	14:29:40:000	1160.7	-0.011	0.0	0.157	156.756	0.243	243.4	2021-07-28 19:11:20	
		15438	14:30:00:000	1160.7	-0.011	0.0	0.157	156.818	0.243	243.4	2021-07-28 19:11:40	
		15439	14:30:20:000	1160.0	-0.011	0.0	0.157	156.879	0.244	243.5	2021-07-28 19:12:00	
		15440	14:30:40:000	1160.0	-0.011	0.0	0.157	156.940	0.244	243.6	2021-07-28 19:12:20	
		15441	14:31:00:000	1160.0	-0.011	0.0	0.157	157.001	0.244	243.7	2021-07-28 19:12:40	
		15442	14:31:20:000	1159.7	-0.011	0.0	0.157	157.062	0.244	243.7	2021-07-28 19:13:00	
		15443	14:31:40:000	1159.4	-0.011	0.0	0.157	157.123	0.244	243.8	2021-07-28 19:13:20	
		15444	14:32:00:000	1159.4	-0.011	0.0	0.157	157.184	0.244	243.9	2021-07-28 19:13:40	
		15445	14:32:20:000	1159.4	-0.011	0.0	0.157	157.245	0.244	243.9	2021-07-28 19:14:00	
		15446	14:32:40:000	1159.1	-0.011	0.0	0.157	157.306	0.244	244.0	2021-07-28 19:14:20	
		15447	14:33:00:000	1159.1	-0.011	0.0	0.157	157.368	0.244	244.1	2021-07-28 19:14:40	
		15448	14:33:20:000	1158.8	-0.011	0.0	0.157	157.429	0.244	244.2	2021-07-28 19:15:00	
		15449	14:33:40:000	1158.8	-0.011	0.0	0.157	157.490	0.244	244.2	2021-07-28 19:15:20	
		15450	14:34:00:000	1158.8	-0.011	0.0	0.158	157.551	0.244	244.3	2021-07-28 19:15:40	
		15451	14:34:20:000	1158.5	-0.011	0.0	0.158	157.612	0.244	244.4	2021-07-28 19:16:00	
		15452	14:34:40:000	1158.5	-0.011	0.0	0.158	157.673	0.244	244.5	2021-07-28 19:16:20	
		15453	14:35:00:000	1158.2	-0.011	0.0	0.158	157.734	0.245	244.5	2021-07-28 19:16:40	
		15454	14:35:20:000	1158.2	-0.011	0.0	0.158	157.795	0.245	244.6	2021-07-28 19:17:00	
		15455	14:35:40:000	1158.2	-0.011	0.0	0.158	157.856	0.245	244.7	2021-07-28 19:17:20	
		15456	14:36:00:000	1157.9	-0.011	0.0	0.158	157.918	0.245	244.7	2021-07-28 19:17:40	
		15457	14:36:20:000	1157.9	-0.011	0.0	0.158	157.979	0.245	244.8	2021-07-28 19:18:00	
		15458	14:36:40:000	1157.6	-0.011	0.0	0.158	158.040	0.245	244.9	2021-07-28 19:18:20	
		15459	14:37:00:000	1157.6	-0.011	0.0	0.158	158.101	0.245	244.9	2021-07-28 19:18:40	
		15460	14:37:20:000	1157.3	-0.011	0.0	0.158	158.162	0.245	245.0	2021-07-28 19:19:00	
		15461	14:37:40:000	1157.3	-0.011	0.0	0.158	158.223	0.245	245.1	2021-07-28 19:19:20	
		15462	14:38:00:000	1157.3	-0.011	0.0	0.158	158.284	0.245	245.1	2021-07-28 19:19:40	
		15463	14:38:20:000	1156.9	-0.011	0.0	0.158	158.345	0.245	245.2	2021-07-28 19:20:00	
		15464	14:38:40:000	1156.9	-0.011	0.0	0.158	158.406	0.245	245.3	2021-07-28 19:20:20	
